File Name,DOI
events_210.json,10.1001/jama.286.5.563
events_211.json,10.1001/jama.286.7.821
events_212.json,10.1001/jama.286.8.905
events_213.json,10.1001/jama.286.9.1019
events_214.json,10.1001/jama.286.9.1067
events_215.json,10.1001/jama.287.1.92
events_216.json,10.1001/jama.287.10.1308
events_217.json,10.1001/jama.287.14.1840
events_218.json,10.1001/jama.287.17.2262
events_219.json,10.1001/jama.287.19.2559
events_220.json,10.1001/jama.287.2.226
events_221.json,10.1001/jama.287.20.2701
events_222.json,10.1001/jama.287.21.2762
events_223.json,10.1001/jama.287.21.2765
events_224.json,10.1001/jama.287.21.2784
events_225.json,10.1001/jama.287.21.2825
events_226.json,10.1001/jama.287.21.2847
events_227.json,10.1001/jama.287.21.2851
events_228.json,10.1001/jama.287.21.2856
events_229.json,10.1001/jama.287.21.2859
events_230.json,10.1001/jama.287.21.2869
events_231.json,10.1001/jama.287.22.2951
events_232.json,10.1001/jama.287.23.3127
events_233.json,10.1001/jama.287.24.3245
events_234.json,10.1001/jama.287.3.345
events_235.json,10.1001/jama.287.5.598
events_236.json,10.1001/jama.287.7.839
events_237.json,10.1001/jama.287.9.1123
events_238.json,10.1001/jama.287.9.1132
events_239.json,10.1001/jama.287.9.1160
events_240.json,10.1002/(sici)1096-8628(19981002)79:4<274::aid-ajmg8>3.0.co;2-m
events_241.json,10.1002/(sici)1096-8644(199907)109:3<281::aid-ajpa1>3.0.co;2-3
events_242.json,10.1002/(sici)1096-8644(200003)111:3<393::aid-ajpa7>3.0.co;2-u
events_243.json,10.1002/(sici)1096-8644(200005)112:1<129::aid-ajpa11>3.0.co;2-k
events_244.json,10.1002/(sici)1096-9136(199807)15:7<539::aid-dia668>3.0.co;2-s
events_245.json,10.1002/(sici)1096-9837(199908)24:8<687::aid-esp991>3.0.co;2-#
events_246.json,10.1002/(sici)1096-9837(200001)25:1<17::aid-esp33>3.0.co;2-m
events_247.json,10.1002/(sici)1096-9896(199909)189:1<12::aid-path431>3.0.co;2-f
events_248.json,10.1002/(sici)1097-0010(19990515)79:7<1015::aid-jsfa321>3.0.co;2-r
events_249.json,10.1002/(sici)1097-0088(199905)19:6<607::aid-joc383>3.0.co;2-m
events_250.json,10.1002/(sici)1097-0142(19980401)82:7<1279::aid-cncr10>3.0.co;2-3
events_251.json,10.1002/(sici)1097-0142(19980815)83:4<777::aid-cncr22>3.0.co;2-o
events_252.json,10.1002/(sici)1097-0142(19981215)83:12<2638::aid-cncr31>3.0.co;2-1
events_253.json,10.1002/(sici)1097-0142(19990701)86:1<149::aid-cncr21>3.0.co;2-a
events_254.json,10.1002/(sici)1097-0142(19991015)86:8<1571::aid-cncr26>3.0.co;2-c
events_255.json,10.1002/(sici)1097-0142(20000215)88:4<853::aid-cncr16>3.0.co;2-h
events_256.json,10.1002/(sici)1097-0169(1998)39:2<147::aid-cm5>3.0.co;2-3
events_257.json,10.1002/(sici)1097-024x(200003)30:3<259::aid-spe298>3.0.co;2-y
events_258.json,10.1002/(sici)1097-0258(19980228)17:4<447::aid-sim752>3.0.co;2-g
events_259.json,10.1002/(sici)1097-0258(19990315)18:5<497::aid-sim45>3.0.co;2-#
events_260.json,10.1002/(sici)1097-0258(19990815)18:15<1903::aid-sim188>3.0.co;2-f
events_261.json,10.1002/(sici)1097-0258(19991230)18:24<3435::aid-sim365>3.0.co;2-o
events_262.json,10.1002/(sici)1097-0258(20000330)19:6<861::aid-sim407>3.0.co;2-f
events_263.json,10.1002/(sici)1097-4571(1998)49:14<1319::aid-asi9>3.0.co;2-w
events_264.json,10.1002/(sici)1097-461x(2000)77:1<264::aid-qua24>3.0.co;2-j
events_265.json,10.1002/(sici)1097-4660(199802)71:2<95::aid-jctb823>3.0.co;2-j
events_266.json,10.1002/(sici)1097-4679(199910)55:10<1243::aid-jclp6>3.0.co;2-n
events_267.json,10.1002/(sici)1097-4687(200002)243:2<113::aid-jmor1>3.0.co;2-a
events_268.json,10.1002/(sici)1098-108x(199907)26:1<21::aid-eat3>3.0.co;2-7
events_269.json,10.1002/(sici)1098-2280(1999)34:1<52::aid-em8>3.0.co;2-a
events_270.json,10.1002/(sici)1098-2302(199801)32:1<37::aid-dev4>3.0.co;2-u
events_271.json,10.1002/(sici)1098-2337(1999)25:5<331::aid-ab2>3.0.co;2-1
events_272.json,10.1002/(sici)1098-2345(1999)47:4<335::aid-ajp5>3.0.co;2-y
